id,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,code,month
5,Образование,7493288375.0,7493288375.0,6932881739.0,353938139.8,4681048032.7,312398568.713,1228222587.183,915824018.47,88.2636069934501,4.506042082841881,0,True,True,False,4.0,01.2025
6,Здравоохранение,3072506105.0,3072506105.0,2963442996.0,393745002.0,764718903.0,197752552.029,284936432.66,87183880.63100001,50.223507860297865,6.673067519635866,0,True,True,False,5.0,01.2025
7,Социальная помощь и социальное обеспечение,7034932918.9,7034933268.9,6956664630.9,543607466.8,1161914775.3,540878052.492,579864468.496,38986416.00400007,99.49790713433961,7.774962301467527,0,True,True,False,6.0,01.2025
8,Жилищно-коммунальное хозяйство,2203746815.3,2204083799.3,1957105539.3,58583105.6,1557881343.6,48037126.901,313567258.521,265530131.62000003,81.99825941115692,2.454498540644951,0,True,True,False,7.0,01.2025
9,"Культура, спорт, туризм и информационное пространство",1096834975.6,1096545975.6,1095035690.6,50931451.0,830215998.7,38103859.733,207609887.307,169506027.574,74.8140078180769,3.479691124233755,0,True,True,False,8.0,01.2025
10,Топливно-энергетический комплекс и недропользование,329626096.0,329666096.0,298823757.0,8550273.0,206855826.0,7679066.446,30377465.294,22698398.847999997,89.81077500098536,2.5697643731853628,0,True,True,False,9.0,01.2025
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1669006842.4,1669049478.4,1611802383.5,136682941.8,899264389.5,45456772.194,174095072.963,128638300.769,33.25709235942125,2.8202447557678525,0,True,True,False,10.0,01.2025
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",99354901.8,99354901.8,99355901.8,1684990.6,45025036.9,1536745.635,6156150.757,4619405.122,91.20203014782396,1.5467079530850778,0,True,True,False,11.0,01.2025
13,Транспорт и коммуникации,2685922533.0,2685955660.0,2565592539.0,126309184.4,2000175447.4,78307550.639,506352684.926,428045134.287,61.99671940799896,3.0522208592609257,0,True,True,False,12.0,01.2025
14,Прочие,1644868589.6,1645273679.6,1482982629.6,42312285.7,559894703.4,17052431.934,110768491.526,93716059.592,40.301372643643305,1.1498740169734487,0,True,True,False,13.0,01.2025
15,Обслуживание долга,2554106555.0,2554106555.0,2554106555.0,196562784.2,223901677.0,194029392.954,194029392.954,0.0,98.71115417075987,7.5967618725288455,0,True,True,False,14.0,01.2025
16,Погашение займов,4278968912.0,4278968912.0,4278968912.0,406518450.0,466583262.0,406518393.377,406518393.377,0.0,99.99998607123489,9.500382025140546,0,True,True,False,16.0,01.2025
1,Итого,38714008580.0,38839164346.2,37514785369.1,5939052357.1,18322128978.3,5321344220.705,9319918448.206,3998574227.5009995,89.59921382648623,14.184658577543294,0,True,True,False,,02.2025
2,Государственные услуги общего характера,1469951363.4,1477477158.7,1579951760.8,341900565.1,891488364.4,285570139.872,541496328.217,255926188.34500003,83.52432520504189,18.074611324044675,0,True,True,False,1.0,02.2025
3,Оборона,1341162334.0,1343437224.0,1342503280.0,113299206.6,374652623.8,92355081.105,210274805.417,117919724.31199999,81.51432289464947,6.879318842707037,0,True,True,False,2.0,02.2025
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1739731263.0,1744669302.0,1744672149.0,235217207.1,727042769.5,202194865.611,315453182.347,113258316.736,85.96091591421671,11.589275711593881,0,True,True,False,3.0,02.2025
5,Образование,7493288375.0,7506767282.1,6946625692.7,957352376.0,5034410489.6,928060957.364,2222157480.874,1294096523.5100002,96.94037228398751,13.35988145063396,0,True,True,False,4.0,02.2025
6,Здравоохранение,3072506105.0,3070713447.0,2962198294.0,662923655.0,1066338887.8,388977412.074,554344361.17,165366949.09599996,58.676049517949394,13.13137654767686,0,True,True,False,5.0,02.2025
7,Социальная помощь и социальное обеспечение,7034932918.9,7037242835.7,6959166283.3,1089428145.1,1685640672.7,1086777430.763,1160734380.874,73956950.11100006,99.75668754759805,15.616488908606103,0,True,True,False,6.0,02.2025
8,Жилищно-коммунальное хозяйство,2203746815.3,2267023016.4,2033295597.4,176329196.3,1794085633.2,164471178.773,695370928.523,530899749.75,93.27506857864581,8.088896616080381,0,True,True,False,7.0,02.2025
9,"Культура, спорт, туризм и информационное пространство",1096834975.6,1106863820.3,1105136068.2,160831593.7,898328716.2,153173144.515,462662195.936,309489051.421,95.2382184315817,13.860116317123019,0,True,True,False,8.0,02.2025
10,Топливно-энергетический комплекс и недропользование,329626096.0,332909397.1,303204933.5,45302642.2,239084261.5,38083380.226,113202003.166,75118622.94,84.06436882394466,12.560277231109104,0,True,True,False,9.0,02.2025
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1669006842.4,1669479881.7,1731179267.3,267858742.9,1025806599.8,205887801.179,429459382.947,223571581.76800004,76.86431995832382,11.89292207156044,0,True,True,False,10.0,02.2025
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",99354901.8,102247163.3,102487252.4,6447834.3,56180679.4,5823824.778,22209936.222,16386111.443999998,90.32218427201208,5.682486984108084,0,True,True,False,11.0,02.2025
13,Транспорт и коммуникации,2685922533.0,2698712693.8,2582570885.2,323918537.7,2189255144.4,265108035.225,920118095.496,655010060.271,81.84404545272804,10.26527623091629,0,True,True,False,12.0,02.2025
14,Прочие,1644868589.6,1648545657.1,1288565165.5,178292653.9,872520571.2,124910978.058,292485375.855,167574397.79700002,70.05952030309646,9.693803728547246,0,True,True,False,13.0,02.2025
15,Обслуживание долга,2554106555.0,2554106555.0,2554145555.0,532224776.2,559389255.0,532224768.014,532224768.014,0.0,99.99999846192806,20.837683544389858,0,True,True,False,14.0,02.2025
16,Погашение займов,4278968912.0,4278968912.0,4279083184.8,847725225.0,907904309.8,847725223.148,847725223.148,0.0,99.99999978153299,19.81090777013305,0,True,True,False,16.0,02.2025
1,Итого,38714008580.0,39019908526.0,37699661990.6,8962153926.6,20866738459.7,7821808513.272,12498895339.616,4677086826.343999,87.27598942545036,20.74768870665812,0,True,True,False,,03.2025
2,Государственные услуги общего характера,1469951363.4,1495283970.8,1633208431.0,485536684.1,1012049965.4,393460716.744,701393086.463,307932369.71900004,81.03624908864018,24.09127391677052,0,True,True,False,1.0,03.2025
3,Оборона,1341162334.0,1351418404.3,1350879088.0,218957957.4,744271211.0,154969528.35,301798576.286,146829047.93600002,70.77592894552642,11.471754187818178,0,True,True,False,2.0,03.2025
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1739731263.0,1749061550.3,1749608349.3,371534056.5,856930212.9,327347462.151,457420218.032,130072755.88099998,88.10698680889298,18.709756516763782,0,True,True,False,3.0,03.2025
5,Образование,7493288375.0,7510293922.6,6950058234.7,1497959787.7,5228520056.0,1424167030.253,2818229069.792,1394062039.5389998,95.07378248382068,20.49144024639204,0,True,True,False,4.0,03.2025
6,Здравоохранение,3072506105.0,3071547789.2,2964999851.6,871527384.8,1258130808.5,477084700.944,666873904.363,189789203.41900003,54.74121746082397,16.09054721154712,0,True,True,False,5.0,03.2025
7,Социальная помощь и социальное обеспечение,7034932918.9,7038106654.5,6960157143.6,1638155175.6,2195978583.1,1634227143.363,1712691575.671,78464432.30800009,99.76021610800323,23.479744920209217,0,True,True,False,6.0,03.2025
8,Жилищно-коммунальное хозяйство,2203746815.3,2337694864.2,2120596982.0,320495659.3,1900514291.8,297432640.132,1010622276.22,713189636.088,92.80395272173972,14.025891890663836,0,True,True,False,7.0,03.2025
9,"Культура, спорт, туризм и информационное пространство",1096834975.6,1114613090.9,1114119386.2,249036052.8,932163392.1,235945915.224,570210750.936,334264835.712,94.74367770095013,21.177794601416657,0,True,True,False,8.0,03.2025
10,Топливно-энергетический комплекс и недропользование,329626096.0,339095096.1,315513047.5,62051034.4,266114024.4,58972962.936,176417522.408,117444559.472,95.0394518096865,18.69113287177133,0,True,True,False,9.0,03.2025
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1669006842.4,1668076199.6,1771023976.1,454017086.2,1191881208.9,332908186.917,602218987.326,269310800.409,73.3250349019574,18.797497459639274,0,True,True,False,10.0,03.2025
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",99354901.8,103851462.0,105766422.6,17537768.2,98611545.0,10652753.974,33549879.727,22897125.753000002,60.741787965928296,10.07196207655415,0,True,True,False,11.0,03.2025
13,Транспорт и коммуникации,2685922533.0,2744450447.4,2632701509.0,628692583.0,2313096626.7,421796504.974,1165262609.974,743466105.0,67.09105791597989,16.021432871598662,0,True,True,False,12.0,03.2025
14,Прочие,1644868589.6,1662500325.1,1197075820.0,257552095.7,897534807.9,163742372.535,393106287.643,229363915.108,63.57640852813298,13.67852978059485,0,True,True,False,13.0,03.2025
15,Обслуживание долга,2554106555.0,2554106555.0,2554145555.0,982010082.9,1008447114.0,982010077.177,982010077.177,0.0,99.99999941721576,38.44769438666545,0,True,True,False,14.0,03.2025
16,Погашение займов,4278968912.0,4279808194.0,4279808194.0,907090518.0,962494612.0,907090517.598,907090517.598,0.0,99.99999995568248,21.194653509698853,0,True,True,False,16.0,03.2025
