id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,month
14,13,Прочие,577036501.1,837216150.9,810613655.0,387148142.9,744047334.9,380904963.336,588457089.334,207552125.99799997,98.38739260965212,46.98970477323134,0,True,True,False,06.2023
15,14,Обслуживание долга,60635388.0,59492701.1,59492559.1,19387693.8,30407069.4,19386934.967,19386934.967,0.0,99.99608600688752,32.587159235179044,0,True,True,False,06.2023
16,15,Трансферты,437012012.0,497298554.2,497524678.2,281632261.7,281633496.2,281632223.89,281632223.89,0.0,99.99998657469149,56.60668429733381,0,True,True,False,06.2023
17,16,Погашение займов,244683007.0,241504988.6,241504988.6,57530865.1,112437264.6,57530147.397,57530147.397,0.0,99.99875249051313,23.821515129149592,0,True,True,False,06.2023
1,0,Итого,11520467815.0,13626875225.4,13784274525.3,6897308461.9,12199869843.4,6813951525.78,9400855097.484,2586903571.7039995,98.7914570360242,49.432790338537615,0,True,True,False,07.2023
2,1,Государственные услуги общего характера,330733637.2,391922389.6,451704125.8,241048190.5,400402215.0,237959508.218,297787732.36,59828224.14200002,98.71864531503297,52.680392900232384,0,True,True,False,07.2023
3,2,Оборона,68660352.4,84505113.5,85118104.3,26679918.5,79110821.0,24404279.26,50767549.322,26363270.061999995,91.4705914862521,28.671079391038557,0,True,True,False,07.2023
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,329204940.4,329202230.5,154237716.6,280328349.5,153192039.588,194791317.57,41599277.98199999,99.32203546898204,46.5343261360436,0,True,True,False,07.2023
5,4,Образование,5005750655.0,5124133387.9,5127089943.7,2827611845.0,4589380723.4,2819631774.26,3598583360.547,778951586.2869997,99.71778054494605,54.99477881648382,0,True,True,False,07.2023
6,5,Здравоохранение,307894771.0,354112812.9,359470476.0,117854397.5,307416536.9,114980804.551,178300734.791,63319930.24000001,97.56174312545274,31.98616081922678,0,True,True,False,07.2023
7,6,Социальная помощь и социальное обеспечение,677644184.4,725172535.4,702104564.4,347094220.0,574977376.5,344401058.491,380553139.136,36152080.64499998,99.22408344656387,49.05267334151517,0,True,True,False,07.2023
8,7,Жилищно-коммунальное хозяйство,1230244727.7,1937820766.2,2010711500.9,772761529.3,1935589537.9,751898479.279,1468152539.612,716254060.333,97.3001955674607,37.394647563434546,0,True,True,False,07.2023
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,622083918.3,626498509.1,328013044.1,549813537.2,324544251.011,413938096.726,89393845.71500003,98.94248318736297,51.80287683002245,0,True,True,False,07.2023
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,319707696.5,326348659.4,160365423.1,324682257.4,154165784.305,295283803.036,141118018.731,96.13405516279276,47.23959479056467,0,True,True,False,07.2023
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,897599817.1,905338306.4,427276592.3,703134229.6,417827993.814,477611748.592,59783754.778,97.78864588974116,46.15158674500995,0,True,True,False,07.2023
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,51507182.3,79095663.0,40323344.3,75215794.7,38685596.701,56700542.146,18014945.445,95.93846287446947,48.90988359374394,0,True,True,False,07.2023
13,12,Транспорт и коммуникации,827597641.8,1135833414.7,1166092355.4,565586460.1,1130616024.4,554021437.765,915787596.69,361766158.9250001,97.95521584216227,47.51093986676177,0,True,True,False,07.2023
14,13,Прочие,577036501.1,858201437.6,820414291.4,449865556.7,754777559.4,439649900.985,634008319.404,194358418.41900003,97.72917584757163,53.5887667479265,0,True,True,False,07.2023
15,14,Обслуживание долга,60635388.0,59382621.7,59382479.7,19654376.6,30514253.0,19653526.261,19653526.261,0.0,99.99567353868653,33.096506512172475,0,True,True,False,07.2023
16,15,Трансферты,437012012.0,497581311.3,497597435.3,350086014.3,350132239.3,350085976.396,350085976.396,0.0,99.99998917294653,70.35526141426638,0,True,True,False,07.2023
17,16,Погашение займов,244683007.0,238105880.0,238105880.0,68849833.0,113778388.2,68849114.895,68849114.895,0.0,99.99895699819635,28.915335856048575,0,True,True,False,07.2023
1,0,Итого,11520467815.0,13831198548.0,14014815665.4,7938190388.0,12657281970.2,7807098079.88,10193319687.395,2386221607.5150003,98.34858699889374,55.70603471549247,0,True,True,False,08.2023
2,1,Государственные услуги общего характера,330733637.2,404142195.5,477776435.5,290007971.3,435688519.4,281997864.26,343954469.049,61956604.789000034,97.237970044722,59.02297461884765,0,True,True,False,08.2023
3,2,Оборона,68660352.4,86120882.1,86667817.8,34398659.8,82725664.3,29734558.418,56216688.098,26482129.679999996,86.44103750228084,34.308650168875026,0,True,True,False,08.2023
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,336637906.9,336637029.9,181949212.1,293339430.0,179819311.445,226396636.455,46577325.01000002,98.82939825327225,53.41637891066719,0,True,True,False,08.2023
5,4,Образование,5005750655.0,5131253908.8,5162309997.2,3085353054.6,4705281971.9,3070872123.018,3774453669.504,703581546.4860001,99.53065560648206,59.4863951348063,0,True,True,False,08.2023
6,5,Здравоохранение,307894771.0,367534799.2,371433008.3,140866119.9,320930667.4,136922903.135,200844503.308,63921600.17300001,97.2007344506974,36.86341818721984,0,True,True,False,08.2023
7,6,Социальная помощь и социальное обеспечение,677644184.4,744573208.6,727161434.6,406341040.2,605317049.8,402682516.086,438101482.102,35418966.01599997,99.09964198738102,55.377320210540226,0,True,True,False,08.2023
8,7,Жилищно-коммунальное хозяйство,1230244727.7,1998776097.2,2067834702.7,958415487.7,2001128765.1,921939150.932,1595507076.074,673567925.1419998,96.1940998203675,44.584760557902015,0,True,True,False,08.2023
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,638090825.4,642490038.0,381913257.5,581481991.1,375730030.684,456007626.995,80277596.31099999,98.3809865998171,58.480288947919846,0,True,True,False,08.2023
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,325257202.6,331692189.6,187650376.2,331358343.4,180348720.237,299648273.929,119299553.69200003,96.10890417015855,54.37231442033327,0,True,True,False,08.2023
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,899125184.2,906881168.8,497633692.0,706653256.6,490543896.871,548209791.202,57665894.33100003,98.57529840865357,54.091309175610704,0,True,True,False,08.2023
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,52741868.0,81374621.8,46206513.2,78596180.5,44040163.342,61758444.969,17718281.626999997,95.31159200733632,54.12026792608701,0,True,True,False,08.2023
13,12,Транспорт и коммуникации,827597641.8,1180766531.6,1202784513.6,703539787.0,1186108415.2,686244674.72,1015952082.115,329707407.395,97.54170089601486,57.05466498450601,0,True,True,False,08.2023
14,13,Прочие,577036501.1,891417590.2,844954331.7,529775958.0,787422722.6,512084642.795,682131419.658,170046776.86299998,96.66060436721442,60.605008292544625,0,True,True,False,08.2023
15,14,Обслуживание долга,60635388.0,59216705.3,59216705.3,31924210.0,38737223.0,31923230.577,31923230.577,0.0,99.99693203684602,53.909163664666096,0,True,True,False,08.2023
16,15,Трансферты,437012012.0,498037899.5,498078299.5,387575438.3,387611426.5,387575399.915,387575399.915,0.0,99.99999009612164,77.81415096864706,0,True,True,False,08.2023
17,16,Погашение займов,244683007.0,217505742.9,217523371.1,74639610.2,114900343.4,74638893.445,74638893.445,0.0,99.99903971229473,34.31304556726778,0,True,True,False,08.2023
1,0,Итого,11520467815.0,13892731430.4,14014930774.9,9012542425.8,13050884620.8,8963486173.064,11081704495.47,2118218322.4060001,99.45568907841623,63.95669245200361,0,True,True,False,09.2023
2,1,Государственные услуги общего характера,330733637.2,406795832.0,480685760.2,327366372.1,447877257.9,323044555.085,375931701.426,52887146.34100002,98.67982255254982,67.20493549685976,0,True,True,False,09.2023
