id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id,month
38,0,,146036.0,146036.0,146036.0,110697.0,146036.0,105662.3,144326.2,38663.90000000001,95.45181892914894,72.35359774302226,4,False,True,False,4.0,37.0,11.2024
39,4,Образование,3277585.0,3277585.0,3277585.0,1992678.0,3277585.0,354431.1,2916129.0,2561697.9,17.78667200621475,10.813788200763671,1,False,True,False,1.0,1.0,11.2024
40,201,Министерство внутренних дел Республики Казахстан,2916129.0,2916129.0,2916129.0,1631222.0,2916129.0,354431.1,2916129.0,2561697.9,21.727949966344248,12.154163961882345,2,False,True,False,4.0,39.0,11.2024
41,79,"Обучение, повышение квалификации и переподготовка кадров Министерства внутренних дел Республики Казахстан",2916129.0,2916129.0,2916129.0,1631222.0,2916129.0,354431.1,2916129.0,2561697.9,21.727949966344248,12.154163961882345,3,False,True,False,201.0,40.0,11.2024
42,105,Строительство объектов образования,2916129.0,2916129.0,2916129.0,1631222.0,2916129.0,354431.1,2916129.0,2561697.9,21.727949966344248,12.154163961882345,4,False,True,False,79.0,41.0,11.2024
43,651,Министерство культуры и информации Республики Казахстан,361456.0,361456.0,361456.0,361456.0,361456.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,4.0,39.0,11.2024
44,6,"Подготовка специалистов в организациях технического, профессионального, послесреднего образования и оказание социальной поддержки обучающимся в области культуры и искусства",361456.0,361456.0,361456.0,361456.0,361456.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,651.0,43.0,11.2024
45,102,"Строительство, реконструкция объектов образования, осуществляющих деятельность в области культуры и искусства",361456.0,361456.0,361456.0,361456.0,361456.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,6.0,44.0,11.2024
46,8,"Культура, спорт, туризм и информационное пространство",4033337.0,4033337.0,1963301.0,1320007.0,1963301.0,1634.9,629019.4,627384.5,0.12385540379710108,0.08327301824834807,1,False,True,False,1.0,1.0,11.2024
47,650,Министерство туризма и спорта Республики Казахстан,142151.0,142151.0,652058.0,8764.0,652058.0,0.0,627384.5,627384.5,0.0,0.0,2,False,True,False,8.0,46.0,11.2024
48,36,Развитие спорта высших достижений,142151.0,142151.0,652058.0,8764.0,652058.0,0.0,627384.5,627384.5,0.0,0.0,3,False,True,False,650.0,47.0,11.2024
49,101,"Строительство, реконструкция объектов спорта за счет средств республиканского бюджета",142151.0,142151.0,652058.0,8764.0,652058.0,0.0,627384.5,627384.5,0.0,0.0,4,False,True,False,36.0,48.0,11.2024
50,651,Министерство культуры и информации Республики Казахстан,3891186.0,3891186.0,1311243.0,1311243.0,1311243.0,1634.9,1634.9,0.0,0.1246832204251996,0.1246832204251996,2,False,True,False,8.0,46.0,11.2024
51,33,"Повышение конкурентоспособности сферы культуры и искусства, сохранение, изучение и популяризация казахстанского культурного наследия и повышение эффективности реализации архивного дела",3891186.0,3891186.0,1311243.0,1311243.0,1311243.0,1634.9,1634.9,0.0,0.1246832204251996,0.1246832204251996,3,False,True,False,651.0,50.0,11.2024
52,102,"Строительство, реконструкция объектов культуры за счет средств республиканского бюджета",3891186.0,3891186.0,1311243.0,1311243.0,1311243.0,1634.9,1634.9,0.0,0.1246832204251996,0.1246832204251996,4,False,True,False,33.0,51.0,11.2024
53,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",5033576.0,5033576.0,6473735.0,5546637.0,6473735.0,4573162.2,6339917.8,1766755.5999999996,82.44927872510857,70.64178870466586,1,False,True,False,1.0,1.0,11.2024
54,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",4304576.0,4304576.0,4252576.0,3325478.0,4252576.0,3325477.8,4252576.0,927098.2000000002,99.99999398582699,78.1991385927024,2,False,True,False,10.0,53.0,11.2024
55,7,Повышение уровня государственного геодезического и картографического обеспечения страны,4304576.0,4304576.0,4252576.0,3325478.0,4252576.0,3325477.8,4252576.0,927098.2000000002,99.99999398582699,78.1991385927024,3,False,True,False,223.0,54.0,11.2024
56,102,Создание Национальной инфраструктуры пространственных данных Республики Казахстан,4304576.0,4304576.0,4252576.0,3325478.0,4252576.0,3325477.8,4252576.0,927098.2000000002,99.99999398582699,78.1991385927024,4,False,True,False,7.0,55.0,11.2024
57,652,Министерство водных ресурсов и ирригации Республики Казахстан,729000.0,729000.0,2221159.0,2221159.0,2221159.0,1247684.4,2087341.7999999998,839657.3999999999,56.17267381578716,56.17267381578716,2,False,True,False,10.0,53.0,11.2024
58,254,Эффективное управление водными ресурсами,729000.0,729000.0,2221159.0,2221159.0,2221159.0,1247684.4,2087341.7999999998,839657.3999999999,56.17267381578716,56.17267381578716,3,False,True,False,652.0,57.0,11.2024
59,113,"Строительство и реконструкция систем водоснабжения, гидротехнических сооружений за счет средств республиканского бюджета",729000.0,729000.0,2221159.0,2221159.0,2221159.0,1247684.4,2087341.7999999998,839657.3999999999,56.17267381578716,56.17267381578716,4,False,True,False,254.0,58.0,11.2024
60,12,Транспорт и коммуникации,76560990.0,76560990.0,75675955.0,70537724.0,75675955.0,115307485.4,122438321.6,7130836.199999988,163.46924576131775,152.37004329842947,1,False,True,False,1.0,1.0,11.2024
61,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",21700000.0,21700000.0,21700000.0,16764961.0,21700000.0,14988096.3,21700000.0,6711903.699999999,89.40131921571425,69.06956820276497,2,False,True,False,12.0,60.0,11.2024
62,11,Создание космического ракетного комплекса «Байтерек» на базе ракеты космического назначения среднего класса нового поколения для запусков беспилотных космических аппаратов,14700000.0,14700000.0,14700000.0,10980953.0,14700000.0,9204089.3,14700000.0,5495910.699999999,83.81867493650142,62.61285238095239,3,False,True,False,223.0,61.0,11.2024
63,0,,14700000.0,14700000.0,14700000.0,10980953.0,14700000.0,9204089.3,14700000.0,5495910.699999999,83.81867493650142,62.61285238095239,4,False,True,False,11.0,62.0,11.2024
64,13,Создание и ввод в эксплуатацию космической системы дистанционного зондирования Земли среднего разрешения «KazEOSat-MR»,7000000.0,7000000.0,7000000.0,5784008.0,7000000.0,5784007.0,7000000.0,1215993.0,99.9999827109506,82.62867142857144,3,False,True,False,223.0,61.0,11.2024
65,0,,7000000.0,7000000.0,7000000.0,5784008.0,7000000.0,5784007.0,7000000.0,1215993.0,99.9999827109506,82.62867142857144,4,False,True,False,13.0,64.0,11.2024
66,228,Министерство транспорта Республики Казахстан,54860990.0,54860990.0,53975955.0,53772763.0,53975955.0,100319389.1,100738321.6,418932.5,186.56171545434628,185.85940554456147,2,False,True,False,12.0,60.0,11.2024
67,3,Развитие автомобильных дорог на республиканском уровне,53820990.0,53820990.0,53820990.0,53726274.0,53820990.0,100272900.1,100583356.6,310456.5,186.6366167510518,186.30816731539127,3,False,True,False,228.0,66.0,11.2024
68,4,За счет внешних займов,45785174.0,45785174.0,45785174.0,45785174.0,45785174.0,92581563.0,92581563.0,0.0,202.20860796553924,202.20860796553924,4,False,True,False,3.0,67.0,11.2024
69,16,За счет софинансирования внешних займов из республиканского бюджета,8035816.0,8035816.0,8035816.0,7941100.0,8035816.0,7691337.100000001,8001793.6,310456.49999999907,96.85480726851445,95.71320572795595,4,False,True,False,3.0,67.0,11.2024
70,207,Проектирование и строительство пограничных отделений,1040000.0,1040000.0,154965.0,46489.0,154965.0,46489.0,154965.0,108476.0,100.0,29.999677346497595,3,False,True,False,228.0,66.0,11.2024
71,30,За счет средств республиканского бюджета,1040000.0,1040000.0,154965.0,46489.0,154965.0,46489.0,154965.0,108476.0,100.0,29.999677346497595,4,False,True,False,207.0,70.0,11.2024
72,13,Прочие,85662435.0,85662435.0,80098405.0,75029083.9,80098405.0,71739055.39999999,75224739.8,3485684.400000006,95.61499577365889,89.56365036232617,1,False,True,False,1.0,1.0,11.2024
73,694,Управление Делами Президента Республики Казахстан,85662435.0,85662435.0,80098405.0,75029083.9,80098405.0,71739055.39999999,75224739.8,3485684.400000006,95.61499577365889,89.56365036232617,2,False,True,False,13.0,72.0,11.2024
74,8,Строительство и реконструкция объектов Управления Делами Президента Республики Казахстан,85662435.0,85662435.0,80098405.0,75029083.9,80098405.0,71739055.39999999,75224739.8,3485684.400000006,95.61499577365889,89.56365036232617,3,False,True,False,694.0,73.0,11.2024
75,0,,85662435.0,85662435.0,80098405.0,75029083.9,80098405.0,71739055.39999999,75224739.8,3485684.400000006,95.61499577365889,89.56365036232617,4,False,True,False,8.0,74.0,11.2024
1,1,I. Республиканские инвестиционные проекты - всего,279140260.0,330333646.0,327097320.0,327097320.0,327097320.0,293369991.8,293490675.2,120683.39999997616,89.68890108913152,89.68890108913152,0,False,True,False,,,12.2024
2,1,Государственные услуги общего характера,44184998.0,45351195.0,45351195.0,45351195.0,45351195.0,21306802.9,21427006.2,120203.30000000075,46.98178934424991,46.98178934424991,1,False,True,False,1.0,1.0,12.2024
3,204,Министерство иностранных дел Республики Казахстан,58532.0,58532.0,58532.0,58532.0,58532.0,58531.4,58531.4,0.0,99.99897491970205,99.99897491970205,2,False,True,False,1.0,2.0,12.2024
4,28,Создание единой информационной системы дипломатической службы Министерства иностранных дел Республики Казахстан,58532.0,58532.0,58532.0,58532.0,58532.0,58531.4,58531.4,0.0,99.99897491970205,99.99897491970205,3,False,True,False,204.0,3.0,12.2024
5,0,,58532.0,58532.0,58532.0,58532.0,58532.0,58531.4,58531.4,0.0,99.99897491970205,99.99897491970205,4,False,True,False,28.0,4.0,12.2024
6,217,Министерство финансов Республики Казахстан,43276525.0,43224781.0,43224781.0,43224781.0,43224781.0,19180391.900000002,19300595.2,120203.29999999702,44.373601106272815,44.373601106272815,2,False,True,False,1.0,2.0,12.2024
7,205,Модернизация и техническое дооснащение пунктов пропуска на границе,43276525.0,43224781.0,43224781.0,43224781.0,43224781.0,19180391.900000002,19300595.2,120203.29999999702,44.373601106272815,44.373601106272815,3,False,True,False,217.0,6.0,12.2024
8,4,За счет внешних займов,42849444.0,42849444.0,42849444.0,42849444.0,42849444.0,18925258.8,18925258.8,0.0,44.16687133676694,44.16687133676694,4,False,True,False,205.0,7.0,12.2024
9,30,За счет средств республиканского бюджета,427081.0,375337.0,375337.0,375337.0,375337.0,255133.1,375336.4,120203.30000000002,67.97440699957639,67.97440699957639,4,False,True,False,205.0,7.0,12.2024
10,693,Управление материально-технического обеспечения ,849941.0,2067882.0,2067882.0,2067882.0,2067882.0,2067879.6,2067879.6,0.0,99.99988393921898,99.99988393921898,2,False,True,False,1.0,2.0,12.2024
11,1,Услуги по обеспечению деятельности Парламента Республики Казахстан,849941.0,2067882.0,2067882.0,2067882.0,2067882.0,2067879.6,2067879.6,0.0,99.99988393921898,99.99988393921898,3,False,True,False,693.0,10.0,12.2024
12,101,"Строительство зданий, сооружений Управления материально-технического обеспечения",849941.0,1868955.0,1868955.0,1868955.0,1868955.0,1868952.6,1868952.6,0.0,99.99987158599325,99.99987158599325,4,False,True,False,1.0,11.0,12.2024
13,106,Создание единой информационной системы Парламента,0.0,198927.0,198927.0,198927.0,198927.0,198927.0,198927.0,0.0,100.0,100.0,4,False,True,False,1.0,11.0,12.2024
14,2,Оборона,53880893.0,38130972.0,35161022.0,35161022.0,35161022.0,27821123.0,27821123.0,0.0,79.12489858798757,79.12489858798757,1,False,True,False,1.0,1.0,12.2024
15,202,Министерство по чрезвычайным ситуациям Республики Казахстан,31162381.0,26933271.0,23963321.0,23963321.0,23963321.0,16623422.100000001,16623422.100000001,0.0,69.37027676589568,69.37027676589568,2,False,True,False,2.0,14.0,12.2024
16,6,Строительство и реконструкция объектов защиты от чрезвычайных ситуаций природного и техногенного характера,31162381.0,26933271.0,23963321.0,23963321.0,23963321.0,16623422.100000001,16623422.100000001,0.0,69.37027676589568,69.37027676589568,3,False,True,False,202.0,15.0,12.2024
17,100,Строительство и реконструкция объектов защиты от чрезвычайных ситуаций природного и техногенного характера,31162381.0,26933271.0,23963321.0,23963321.0,23963321.0,16623422.100000001,16623422.100000001,0.0,69.37027676589568,69.37027676589568,4,False,True,False,6.0,16.0,12.2024
18,208,Министерство обороны Республики Казахстан,22718512.0,11197701.0,11197701.0,11197701.0,11197701.0,11197700.9,11197700.9,0.0,99.99999910695955,99.99999910695955,2,False,True,False,2.0,14.0,12.2024
19,47,"Обеспечение боевой, мобилизационной готовности Вооруженных Сил Республики Казахстан",22718512.0,11197701.0,11197701.0,11197701.0,11197701.0,11197700.9,11197700.9,0.0,99.99999910695955,99.99999910695955,3,False,True,False,208.0,18.0,12.2024
20,104,Строительство объектов Вооруженных Сил,16907031.0,10386220.0,10386220.0,10386220.0,10386220.0,10386219.9,10386219.9,0.0,99.99999903718582,99.99999903718582,4,False,True,False,47.0,19.0,12.2024
21,107,Создание автоматизированной системы управления Вооруженных Сил,5811481.0,811481.0,811481.0,811481.0,811481.0,811481.0,811481.0,0.0,100.0,100.0,4,False,True,False,47.0,19.0,12.2024
22,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",6506446.0,10484159.0,10484159.0,10484159.0,10484159.0,10476030.6,10476509.6,479.0,99.92246969928632,99.92246969928632,1,False,True,False,1.0,1.0,12.2024
23,201,Министерство внутренних дел Республики Казахстан,2012886.0,5340817.0,5340817.0,5340817.0,5340817.0,5332690.6,5333169.6,479.0,99.84784350409309,99.84784350409309,2,False,True,False,3.0,22.0,12.2024
24,76,Охрана общественного порядка и обеспечение общественной безопасности,2012886.0,1979398.0,1979398.0,1979398.0,1979398.0,1979396.7,1979396.7,0.0,99.99993432346602,99.99993432346602,3,False,True,False,201.0,23.0,12.2024
25,110,"Строительство, реконструкция объектов общественного порядка, безопасности",0.0,64278.0,64278.0,64278.0,64278.0,64277.5,64277.5,0.0,99.99922212887769,99.99922212887769,4,False,True,False,76.0,24.0,12.2024
26,125,Развитие информационных систем Министерства внутренних дел Республики Казахстан,2012886.0,1915120.0,1915120.0,1915120.0,1915120.0,1915119.2,1915119.2,0.0,99.9999582271607,99.9999582271607,4,False,True,False,76.0,24.0,12.2024
27,77,Организация деятельности уголовно-исполнительной системы,0.0,3361419.0,3361419.0,3361419.0,3361419.0,3353293.9,3353772.9,479.0,99.75828362962189,99.75828362962189,3,False,True,False,201.0,23.0,12.2024
28,102,"Строительство, реконструкция объектов уголовно-исполнительной системы",0.0,3361419.0,3361419.0,3361419.0,3361419.0,3353293.9,3353772.9,479.0,99.75828362962189,99.75828362962189,4,False,True,False,77.0,27.0,12.2024
29,501,Верховный Суд Республики Казахстан,4046487.0,4698855.0,4698855.0,4698855.0,4698855.0,4698853.8,4698853.8,0.0,99.99997446186357,99.99997446186357,2,False,True,False,3.0,22.0,12.2024
30,1,"Обеспечение судебными органами судебной защиты прав, свобод  и законных интересов граждан и организаций",324160.0,317905.0,317905.0,317905.0,317905.0,317905.0,317905.0,0.0,100.0,100.0,3,False,True,False,501.0,29.0,12.2024
31,107,Модернизация компонентов «Автоматизированной информационно-аналитической системы судебных органов Республики Казахстан «Төрелік 2.0»,324160.0,317905.0,317905.0,317905.0,317905.0,317905.0,317905.0,0.0,100.0,100.0,4,False,True,False,1.0,30.0,12.2024
32,6,Строительство объектов органов судебной системы,3722327.0,4380950.0,4380950.0,4380950.0,4380950.0,4380948.8,4380948.8,0.0,99.99997260868076,99.99997260868076,3,False,True,False,501.0,29.0,12.2024
33,0,,3722327.0,4380950.0,4380950.0,4380950.0,4380950.0,4380948.8,4380948.8,0.0,99.99997260868076,99.99997260868076,4,False,True,False,6.0,32.0,12.2024
34,502,Генеральная прокуратура Республики Казахстан,301037.0,300160.0,300160.0,300160.0,300160.0,300160.0,300160.0,0.0,100.0,100.0,2,False,True,False,3.0,22.0,12.2024
35,15,Создание оперативной системы обеспечения правовой  статистической информацией,301037.0,300160.0,300160.0,300160.0,300160.0,300160.0,300160.0,0.0,100.0,100.0,3,False,True,False,502.0,34.0,12.2024
36,104,"Создание, развитие информационных систем",301037.0,300160.0,300160.0,300160.0,300160.0,300160.0,300160.0,0.0,100.0,100.0,4,False,True,False,15.0,35.0,12.2024
37,628,Агентство Республики Казахстан по финансовому мониторингу,146036.0,144327.0,144327.0,144327.0,144327.0,144326.2,144326.2,0.0,99.99944570316019,99.99944570316019,2,False,True,False,3.0,22.0,12.2024
38,4,Создание информационной системы экономических расследований,146036.0,144327.0,144327.0,144327.0,144327.0,144326.2,144326.2,0.0,99.99944570316019,99.99944570316019,3,False,True,False,628.0,37.0,12.2024
39,0,,146036.0,144327.0,144327.0,144327.0,144327.0,144326.2,144326.2,0.0,99.99944570316019,99.99944570316019,4,False,True,False,4.0,38.0,12.2024
40,4,Образование,3277585.0,1720939.0,1507839.0,1507839.0,1507839.0,1154432.0,1154432.0,0.0,76.56202021568616,76.56202021568616,1,False,True,False,1.0,1.0,12.2024
41,201,Министерство внутренних дел Республики Казахстан,2916129.0,1367532.0,1154432.0,1154432.0,1154432.0,1154432.0,1154432.0,0.0,100.0,100.0,2,False,True,False,4.0,40.0,12.2024
42,79,"Обучение, повышение квалификации и переподготовка кадров Министерства внутренних дел Республики Казахстан",2916129.0,1367532.0,1154432.0,1154432.0,1154432.0,1154432.0,1154432.0,0.0,100.0,100.0,3,False,True,False,201.0,41.0,12.2024
43,105,Строительство объектов образования,2916129.0,1367532.0,1154432.0,1154432.0,1154432.0,1154432.0,1154432.0,0.0,100.0,100.0,4,False,True,False,79.0,42.0,12.2024
44,651,Министерство культуры и информации Республики Казахстан,361456.0,353407.0,353407.0,353407.0,353407.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,4.0,40.0,12.2024
45,6,"Подготовка специалистов в организациях технического, профессионального, послесреднего образования и оказание социальной поддержки обучающимся в области культуры и искусства",361456.0,353407.0,353407.0,353407.0,353407.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,651.0,44.0,12.2024
46,102,"Строительство, реконструкция объектов образования, осуществляющих деятельность в области культуры и искусства",361456.0,353407.0,353407.0,353407.0,353407.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,6.0,45.0,12.2024
47,5,Здравоохранение,0.0,91104.0,91104.0,91104.0,91104.0,91104.0,91104.0,0.0,100.0,100.0,1,False,True,False,1.0,1.0,12.2024
48,226,Министерство здравоохранения Республики Казахстан,0.0,91104.0,91104.0,91104.0,91104.0,91104.0,91104.0,0.0,100.0,100.0,2,False,True,False,5.0,47.0,12.2024
49,53,Обеспечение хранения специального медицинского резерва и развитие инфраструктуры здравоохранения,0.0,91104.0,91104.0,91104.0,91104.0,91104.0,91104.0,0.0,100.0,100.0,3,False,True,False,226.0,48.0,12.2024
50,114,Строительство и реконструкция объектов здравоохранения на республиканском уровне за счет республиканского бюджета,0.0,91104.0,91104.0,91104.0,91104.0,91104.0,91104.0,0.0,100.0,100.0,4,False,True,False,53.0,49.0,12.2024
51,8,"Культура, спорт, туризм и информационное пространство",4033337.0,984892.0,984892.0,984892.0,984892.0,984890.5,984890.5,0.0,99.99984769903705,99.99984769903705,1,False,True,False,1.0,1.0,12.2024
52,650,Министерство туризма и спорта Республики Казахстан,142151.0,627385.0,627385.0,627385.0,627385.0,627384.5,627384.5,0.0,99.99992030411948,99.99992030411948,2,False,True,False,8.0,51.0,12.2024
53,36,Развитие спорта высших достижений,142151.0,627385.0,627385.0,627385.0,627385.0,627384.5,627384.5,0.0,99.99992030411948,99.99992030411948,3,False,True,False,650.0,52.0,12.2024
54,101,"Строительство, реконструкция объектов спорта за счет средств республиканского бюджета",142151.0,627385.0,627385.0,627385.0,627385.0,627384.5,627384.5,0.0,99.99992030411948,99.99992030411948,4,False,True,False,36.0,53.0,12.2024
55,651,Министерство культуры и информации Республики Казахстан,3891186.0,357507.0,357507.0,357507.0,357507.0,357506.0,357506.0,0.0,99.99972028519721,99.99972028519721,2,False,True,False,8.0,51.0,12.2024
56,33,"Повышение конкурентоспособности сферы культуры и искусства, сохранение, изучение и популяризация казахстанского культурного наследия и повышение эффективности реализации архивного дела",3891186.0,357507.0,357507.0,357507.0,357507.0,357506.0,357506.0,0.0,99.99972028519721,99.99972028519721,3,False,True,False,651.0,55.0,12.2024
57,102,"Строительство, реконструкция объектов культуры за счет средств республиканского бюджета",3891186.0,357507.0,357507.0,357507.0,357507.0,357506.0,357506.0,0.0,99.99972028519721,99.99972028519721,4,False,True,False,33.0,56.0,12.2024
58,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",5033576.0,6422421.0,6422421.0,6422421.0,6422421.0,6422421.0,6422421.0,0.0,100.0,100.0,1,False,True,False,1.0,1.0,12.2024
59,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",4304576.0,4201262.0,4201262.0,4201262.0,4201262.0,4201262.0,4201262.0,0.0,100.0,100.0,2,False,True,False,10.0,58.0,12.2024
60,7,Повышение уровня государственного геодезического и картографического обеспечения страны,4304576.0,4201262.0,4201262.0,4201262.0,4201262.0,4201262.0,4201262.0,0.0,100.0,100.0,3,False,True,False,223.0,59.0,12.2024
61,102,Создание Национальной инфраструктуры пространственных данных Республики Казахстан,4304576.0,4201262.0,4201262.0,4201262.0,4201262.0,4201262.0,4201262.0,0.0,100.0,100.0,4,False,True,False,7.0,60.0,12.2024
62,652,Министерство водных ресурсов и ирригации Республики Казахстан,729000.0,2221159.0,2221159.0,2221159.0,2221159.0,2221159.0,2221159.0,0.0,100.0,100.0,2,False,True,False,10.0,58.0,12.2024
63,254,Эффективное управление водными ресурсами,729000.0,2221159.0,2221159.0,2221159.0,2221159.0,2221159.0,2221159.0,0.0,100.0,100.0,3,False,True,False,652.0,62.0,12.2024
64,113,"Строительство и реконструкция систем водоснабжения, гидротехнических сооружений за счет средств республиканского бюджета",729000.0,2221159.0,2221159.0,2221159.0,2221159.0,2221159.0,2221159.0,0.0,100.0,100.0,4,False,True,False,254.0,63.0,12.2024
65,12,Транспорт и коммуникации,76560990.0,147464279.0,147464279.0,147464279.0,147464279.0,145482805.5,145482806.6,1.0999999940395355,98.65630272399731,98.65630272399731,1,False,True,False,1.0,1.0,12.2024
66,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",21700000.0,18760000.0,18760000.0,18760000.0,18760000.0,18760000.0,18760000.0,0.0,100.0,100.0,2,False,True,False,12.0,65.0,12.2024
67,11,Создание космического ракетного комплекса «Байтерек» на базе ракеты космического назначения среднего класса нового поколения для запусков беспилотных космических аппаратов,14700000.0,11760000.0,11760000.0,11760000.0,11760000.0,11760000.0,11760000.0,0.0,100.0,100.0,3,False,True,False,223.0,66.0,12.2024
68,0,,14700000.0,11760000.0,11760000.0,11760000.0,11760000.0,11760000.0,11760000.0,0.0,100.0,100.0,4,False,True,False,11.0,67.0,12.2024
69,13,Создание и ввод в эксплуатацию космической системы дистанционного зондирования Земли среднего разрешения «KazEOSat-MR»,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,0.0,100.0,100.0,3,False,True,False,223.0,66.0,12.2024
70,0,,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,0.0,100.0,100.0,4,False,True,False,13.0,69.0,12.2024
71,228,Министерство транспорта Республики Казахстан,54860990.0,128704279.0,128704279.0,128704279.0,128704279.0,126722805.5,126722806.6,1.0999999940395355,98.46044473781636,98.46044473781636,2,False,True,False,12.0,65.0,12.2024
72,3,Развитие автомобильных дорог на республиканском уровне,53820990.0,128657790.0,128657790.0,128657790.0,128657790.0,126676316.5,126676317.6,1.0999999940395355,98.45988843738105,98.45988843738105,3,False,True,False,228.0,71.0,12.2024
73,4,За счет внешних займов,45785174.0,120621974.0,120621974.0,120621974.0,120621974.0,118761113.7,118761113.7,0.0,98.45727918530002,98.45727918530002,4,False,True,False,3.0,72.0,12.2024
74,16,За счет софинансирования внешних займов из республиканского бюджета,8035816.0,8035816.0,8035816.0,8035816.0,8035816.0,7915202.8,7915203.9,1.1000000005587935,98.49905473196499,98.49905473196499,4,False,True,False,3.0,72.0,12.2024
75,207,Проектирование и строительство пограничных отделений,1040000.0,46489.0,46489.0,46489.0,46489.0,46489.0,46489.0,0.0,100.0,100.0,3,False,True,False,228.0,71.0,12.2024
76,30,За счет средств республиканского бюджета,1040000.0,46489.0,46489.0,46489.0,46489.0,46489.0,46489.0,0.0,100.0,100.0,4,False,True,False,207.0,75.0,12.2024
77,13,Прочие,85662435.0,79683685.0,79630409.0,79630409.0,79630409.0,79630382.3,79630382.3,0.0,99.99996647009561,99.99996647009561,1,False,True,False,1.0,1.0,12.2024
78,694,Управление Делами Президента Республики Казахстан,85662435.0,79683685.0,79630409.0,79630409.0,79630409.0,79630382.3,79630382.3,0.0,99.99996647009561,99.99996647009561,2,False,True,False,13.0,77.0,12.2024
79,8,Строительство и реконструкция объектов Управления Делами Президента Республики Казахстан,85662435.0,79683685.0,79630409.0,79630409.0,79630409.0,79630382.3,79630382.3,0.0,99.99996647009561,99.99996647009561,3,False,True,False,694.0,78.0,12.2024
80,0,,85662435.0,79683685.0,79630409.0,79630409.0,79630409.0,79630382.3,79630382.3,0.0,99.99996647009561,99.99996647009561,4,False,True,False,8.0,79.0,12.2024
1,1,I. Республиканские инвестиционные проекты - всего,190391849.0,190391849.0,190391849.0,13634281.0,105369010.0,6130529.3,16412749.0,10282219.7,44.964082081042626,3.2199536546336076,0,False,True,False,,,01.2025
2,1,Государственные услуги общего характера,37048498.0,37048498.0,37048498.0,7040000.0,8726620.0,1958376.3,1958376.3,0.0,27.817845170454547,5.285980284544869,1,False,True,False,1.0,1.0,01.2025
3,204,Министерство иностранных дел Республики Казахстан,714708.0,714708.0,714708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,1.0,2.0,01.2025
4,28,Создание единой информационной системы дипломатической службы Министерства иностранных дел Республики Казахстан,714708.0,714708.0,714708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,204.0,3.0,01.2025
5,0,,714708.0,714708.0,714708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,28.0,4.0,01.2025
6,217,Министерство финансов Республики Казахстан,35040967.0,35040967.0,35040967.0,7040000.0,7456308.0,1958376.3,1958376.3,0.0,27.817845170454547,5.588819224081345,2,False,True,False,1.0,2.0,01.2025
7,205,Модернизация и техническое дооснащение пунктов пропуска на границе,35040967.0,35040967.0,35040967.0,7040000.0,7456308.0,1958376.3,1958376.3,0.0,27.817845170454547,5.588819224081345,3,False,True,False,217.0,6.0,01.2025
8,4,За счет внешних займов,25543006.0,25543006.0,25543006.0,7000000.0,7000000.0,1958376.3,1958376.3,0.0,27.976804285714284,7.666976627574687,4,False,True,False,205.0,7.0,01.2025
9,16,За счет софинансирования из республиканского бюджета,9041653.0,9041653.0,9041653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,205.0,7.0,01.2025
10,30,За счет средств республиканского бюджета,456308.0,456308.0,456308.0,40000.0,456308.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,205.0,7.0,01.2025
11,626,Агентство по стратегическому планированию и реформам Республики Казахстан,496400.0,496400.0,496400.0,0.0,473889.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,1.0,2.0,01.2025
12,2,Обеспечение предоставления статистической информации,496400.0,496400.0,496400.0,0.0,473889.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,626.0,11.0,01.2025
13,104,Развитие интегрированной информационной системы е-Статистика,496400.0,496400.0,496400.0,0.0,473889.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,2.0,12.0,01.2025
